Source Page,Event Date,Number of Shows,Headliner,Support,Venue,City,State,Country,Market,Venue Type,Currency,Promoter,Genre,Tickets Sold,Gross USD,Event Capacity,Capacity Sold %,Min Price USD,Max Price USD,Avg Price USD,Actions
Page 1,4/20/2024,1,FLETCHER,,Tempodrom,Berlin,,Germany,,Auditorium / Theatre,Euro,Trinity Music,Pop / Rock,"3,682",153359.81,"4,036",91%,41.65,41.65,41.65,
Page 1,4/20/2024,1,Bernhoft,,The Deaf Institute,Manchester,,United Kingdom,,Auditorium / Theatre,Pound Sterling,DEAG / KMJ Entertainment,Pop / Rock,176,3840.65,230,76%,21.82,21.82,21.82,
Page 1,4/20/2024,2,"""Professional Bull Riders""",,Tacoma Dome,Tacoma,Washington,United States,Seattle-Tacoma,Arena,US DOLLAR,Professional Bull Riders,Sports,"6,926",311047.50,"14,370",48%,15.00,105.00,44.91,
Page 1,4/20/2024,1,Silvestre Dangond,,Estadio Atanasio Girardot,Medellin,,Colombia,,Stadium,Pesos,"(In-House Promotion), Vibras Lab – Diomar Garcia Eventos",Latin,"16,473",745885.20,"29,542",55%,25.84,177.84,45.28,
Page 1,4/20/2024,1,Plasticine,,King Tut's Wah Wah Hut,Glasgow,,United Kingdom,,Club,Pound Sterling,DF Concerts,,190,2891.71,300,63%,14.96,18.70,15.22,
Page 1,4/20/2024,1,Sara Evans,,Woltosz Theatre,Auburn,Alabama,United States,"Columbus, GA",Auditorium / Theatre,US DOLLAR,(In-House Promotion),Country,"1,117",74419.25,"1,128",99%,20.00,90.00,66.62,
Page 1,4/20/2024,1,King Creosote,,The Nevis Centre,Fort William,,United Kingdom,,Untyped Venue,Pound Sterling,Regular Music,Americana,191,6565.27,280,68%,34.29,34.29,34.37,
Page 1,4/20/2024,1,The Black Eyed Peas,DJ Youcef,Paris La Défense Arena,Nanterre,,France,,Arena,Euro,AEG Presents,Rap / HipHop,"39,165",2822303.14,"43,000",91%,60.34,107.33,72.06,
Page 1,4/20/2024,1,Matt The Electrician,,Rollins Theatre At The Long Center,Austin,Texas,United States,Austin,Auditorium / Theatre,US DOLLAR,(In-House Promotion),Country,89,4913.00,154,57%,45.00,65.00,55.20,
Page 1,4/20/2024,1,Diego el Cigala,,Coca-Cola Music Hall,San Juan,Puerto Rico,United States,,Auditorium / Theatre,US DOLLAR,Producciones Tropical,Latin,"1,193",107275.00,"4,009",29%,50.00,125.00,89.92,
Page 1,4/20/2024,1,Overtime,,Jewel Music Venue,Manchester,New Hampshire,United States,Boston (Manchester),Club,US DOLLAR,Leo Presents,Rap / HipHop,91,2875.00,420,21%,25.00,100.00,31.59,
Page 1,4/20/2024,1,The Bob Marley 420 Brunch ft. Truth and Rites,,City Winery Pittsburgh,Pittsburgh,Pennsylvania,United States,Pittsburgh,Club,US DOLLAR,(In-House Productions) / City Winery,Family Entertainment,201,4945.00,220,91%,20.00,25.00,24.60,
Page 1,4/20/2024,1,"Larry Campbell, Teresa Williams",,Jammin' Java,Vienna,Virginia,United States,"Washington, D.C. (Hagerstown)",Club,US DOLLAR,Union Stage,Pop / Rock,141,4675.00,180,78%,30.00,35.00,33.16,
Page 1,4/20/2024,1,Flashband,,Union Stage,Washington,District of Columbia,United States,"Washington, D.C. (Hagerstown)",Club,US DOLLAR,Union Stage,Pop / Rock,311,6660.00,500,62%,20.00,25.00,21.41,
Page 1,4/20/2024,1,Satsang,Tim Snider,The Grey Eagle,Asheville,North Carolina,United States,Greenville-Spartanburg-Asheville-Anderson,Club,US DOLLAR,(In-House Promotion),"Folk, Rap / HipHop, World",365,7720.00,550,66%,20.00,25.00,21.15,
Page 1,4/20/2024,1,FJ-Foreigners Journey-A Tribute to Foreigner and Journey,,The Flying Monkey Movie House & Performance Center,Plymouth,New Hampshire,United States,Burlington-Plattsburgh,Auditorium / Theatre,US DOLLAR,(In-House Promotion),Tribute Acts,452,17670.00,470,96%,35.00,45.00,39.09,
Page 1,4/20/2024,1,"""THE IDOLM@STER SHINY COLORS""",,K-Arena Yokohama,Yokohama,,Japan,,Arena,Yen,Bandai Namco Music Live Inc.,Theatrical,"17,000",1432855.12,"17,000",100%,84.29,84.29,84.29,
Page 1,4/20/2024,1,"""Josiah For President""",,Blue Gate Music Hall,Shipshewana,Indiana,United States,South Bend-Elkhart,Auditorium / Theatre,US DOLLAR,(In-House Promotion),Theatrical,125,4883.75,300,41%,39.95,39.95,39.07,
Page 1,4/20/2024,1,Los Lonely Boys,,The Orpheum Theater,Flagstaff,Arizona,United States,Phoenix (Prescott),Auditorium / Theatre,US DOLLAR,(In-House Promotion),"Blues, Pop / Rock",396,19800.00,900,44%,50.00,50.00,50.00,
Page 1,4/20/2024,1,Dogs in a Pile,,Last Exit Live,Phoenix,Arizona,United States,Phoenix (Prescott),Club,US DOLLAR,(In-House Promotion),Pop / Rock,270,5530.00,300,90%,20.00,22.00,20.48,
Page 1,4/20/2024,1,Bryson Tiller,DJ Nitrane,Le Bataclan,Paris,,France,,Club,Euro,(In-House Promotion),Rap / HipHop,"1,627",69504.14,"1,627",100%,42.72,42.72,42.72,
Page 1,4/20/2024,1,Grateful Shred,,Lodge Room,Los Angeles,California,United States,Los Angeles,Club,US DOLLAR,(In-House Promotion),Tribute Acts,417,15020.00,500,83%,30.00,60.00,36.02,
Page 1,4/20/2024,1,"""Disney Princess - The Concert""",,Shea's Buffalo Theatre,Buffalo,New York,United States,Buffalo,Auditorium / Theatre,US DOLLAR,"Outback Presents, LLC",Family Entertainment,"2,393",142664.65,"3,049",78%,39.50,79.50,59.62,
Page 1,4/20/2024,1,TimaLikesMusic,,The Sultan Room,Brooklyn,New York,United States,New York,Club,US DOLLAR,(In-House Promotion),Rap / HipHop,301,5090.00,301,100%,15.00,55.00,16.91,
Page 1,4/20/2024,1,Lime Garden,The Sprees,Molotow Club,Hamburg,,Germany,,Club,Euro,FKP Scorpio Konzertproduktionen,Pop / Rock,212,4656.39,300,70%,21.36,21.36,21.96,
Page 1,4/20/2024,1,Kodjo Akolor,,Sundsvalls Teater,Sundsvall,,Sweden,,Auditorium / Theatre,Kronas,FKP Scorpio Konzertproduktionen,Comedy,322,11642.22,346,93%,27.00,36.16,36.16,
Page 1,4/20/2024,1,Paula Hartmann,,Gasometer Halle,Vienna,,Austria,,Auditorium / Theatre,Euro,Barracuda Music GmbH,Pop / Rock,"2,150",84775.20,"2,150",100%,39.52,39.52,39.43,
Page 1,4/20/2024,1,Fäaschtbänkler,,Salzburgarena,Salzburg,,Austria,,Arena,Euro,Barracuda Music GmbH,Folk,"5,498",237460.61,"5,498",100%,42.03,44.16,43.19,
Page 1,4/20/2024,1,Fäaschtbänkler,,Salzburgarena,Salzburg,,Austria,,Arena,Euro,Barracuda Music GmbH,Folk,"4,802",96179.20,"5,049",95%,17.84,22.64,20.03,
Page 1,4/20/2024,1,Danny Vera,,Chasse Theatre,Breda,,Netherlands,,Untyped Venue,Euro,"(In-House Promotion), Friendly Fire / FKP Scorpio",Americana,"2,847",85869.34,"2,847",100%,53.40,53.40,30.16,
Page 1,4/20/2024,1,Joël Domingos,,Simplon,Groningen,,Netherlands,,Club,Euro,"(In-House Promotion), Friendly Fire / FKP Scorpio",Pop / Rock,122,1758.96,150,81%,14.42,14.42,14.42,
Page 1,4/20/2024,1,King King,,Muziekcentrum De Bosuil,Weert,,Netherlands,,Untyped Venue,Euro,"(In-House Promotion), Friendly Fire / FKP Scorpio",,389,8308.89,650,59%,21.36,21.36,21.36,
Page 1,4/20/2024,1,Krezip,,Goudse Schouwburg,Gouda,,Netherlands,,Auditorium / Theatre,Euro,"(In-House Promotion), Friendly Fire / FKP Scorpio",,800,29684.51,813,98%,48.06,48.06,37.11,
Page 1,4/20/2024,1,Marlijn Weerdenburg,,De Krim Texel,De Cocksdorp,,Netherlands,,Untyped Venue,Euro,"(In-House Promotion), Friendly Fire / FKP Scorpio",Theatrical,200,2735.63,200,100%,24.03,24.03,13.68,
Page 1,4/20/2024,1,Pip Blom,,Neushoorn,Leeuwarden,,Netherlands,,Untyped Venue,Euro,"(In-House Promotion), Friendly Fire / FKP Scorpio",Pop / Rock,104,1777.12,450,23%,17.09,17.09,17.09,
Page 1,4/20/2024,1,"JeCaryous Johnson Presents: ""SUPER FREAK - THE RICK JAMES STORY""",,The Met Philadelphia,Philadelphia,Pennsylvania,United States,Philadelphia,Auditorium / Theatre,US DOLLAR,"Je'Caryous Johnson Entertainment LLC, Touring Co.","Theatrical, Tribute Acts","1,518",117949.80,"3,171",47%,49.75,129.75,77.70,
Page 1,4/20/2024,1,The Rumours,,Center for the Performing Arts,Carmel,Indiana,United States,Indianapolis,Auditorium / Theatre,US DOLLAR,(In-House Promotion),Pop / Rock,"1,428",54649.00,"1,500",95%,25.00,75.00,38.27,
Page 1,4/20/2024,2,Joaquina,,Heliogabal,Barcelona,,Spain,,Untyped Venue,Euro,GTS Live,Pop / Rock,110,2114.60,110,100%,19.22,19.22,19.22,
Page 1,4/20/2024,1,Mickey Darling,,Grog Shop,Cleveland Heights,Ohio,United States,Cleveland-Akron (Canton),Club,US DOLLAR,(In-House Promotion),Pop / Rock,275,5645.00,400,68%,20.00,25.00,20.53,
Page 1,4/20/2024,1,360,,Dunsborough Tavern,Dunsborough,,Australia,,Club,Australian,Teamwrk Touring,Rap / HipHop,600,15039.11,600,100%,32.21,32.21,25.07,
Page 1,4/20/2024,1,The New Mastersounds,,The Fillmore,San Francisco,California,United States,San Francisco-Oakland-San Jose,Auditorium / Theatre,US DOLLAR,Live Nation,"Jazz, RB / Soul","1,053",28957.50,"1,199",87%,27.50,27.50,27.50,
Page 1,4/20/2024,1,Versengold,,Haus Auensee,Leipzig,,Germany,,Club,Euro,Mawi Concert,World,"2,503",106926.17,"2,503",100%,42.72,52.33,42.72,
Page 1,4/20/2024,1,Jasmine Cain,,The Lorain Palace Theatre,Lorain,Ohio,United States,Cleveland-Akron (Canton),Auditorium / Theatre,US DOLLAR,(In-House Promotion),Pop / Rock,94,2400.00,"1,400",6%,20.00,50.00,25.53,
Page 1,4/20/2024,1,Badfish - Trib. to Sublime,"Joe Samba, The Quasi Kings",State Theatre,Portland,Maine,United States,Portland-Auburn,Club,US DOLLAR,(In-House Promotion),"Pop / Rock, Tribute Acts","1,540",38040.00,"1,870",82%,20.00,30.00,24.70,
Page 1,4/20/2024,1,Alfie Jukes,,Hyde Park Book Club,Leeds,,United Kingdom,,Club,Pound Sterling,Futuresound Music,Pop / Rock,150,2338.06,150,100%,15.59,15.59,15.59,
Page 1,4/20/2024,1,5AM Trio,,Tangent Gallery,Detroit,Michigan,United States,Detroit,Auditorium / Theatre,US DOLLAR,(In-House Promotion),Dance / Electronic,326,9780.00,500,65%,30.00,65.00,30.00,
Page 1,4/20/2024,1,Defunk,,Bloom Nightclub,Nelson,British Columbia,Canada,,Club,Canadian,(In-House Promotion),Dance / Electronic,195,2836.33,300,65%,14.55,18.18,14.55,
Page 1,4/19/2024,1,flipturn,,9:30 Club,Washington,District of Columbia,United States,"Washington, D.C. (Hagerstown)",Club,US DOLLAR,I.M.P.,Pop / Rock,"1,200",42000.00,"1,200",100%,35.00,35.00,35.00,
Page 1,4/19/2024,1,The Motet,Consider The Source,The Crystal Ballroom at Somerville Theatre,Somerville,Massachusetts,United States,Boston (Manchester),Auditorium / Theatre,US DOLLAR,(In-House Promotion),Pop / Rock,337,9318.00,500,67%,27.00,30.00,27.65,
Page 1,4/19/2024,1,Arrival From Sweden: The Music of ABBA,,Mohegan Sun Arena,Uncasville,Connecticut,United States,Hartford-New Haven,Arena,US DOLLAR,(In-House Promotion),Tribute Acts,"7,163",275354.00,"7,163",100%,29.50,69.50,38.44,
Page 1,4/19/2024,1,Alice Phoebe Lou,Sam Burton,9:30 Club,Washington,District of Columbia,United States,"Washington, D.C. (Hagerstown)",Club,US DOLLAR,I.M.P.,"Pop / Rock, World","1,200",30000.00,"1,200",100%,25.00,25.00,25.00,
Page 1,4/19/2024,1,Abbamania the Show,,Arena Trier,Trier,,Germany,,Arena,Euro,Semmel Concerts Entertainment GmbH,Tribute Acts,"1,961",98085.42,"3,122",62%,37.38,65.15,50.02,
Page 1,4/19/2024,1,Tim McGraw,Carly Pearce,Fiserv Forum,Milwaukee,Wisconsin,United States,Milwaukee,Arena,US DOLLAR,Live Nation,Country,"10,290",1225498.00,"10,290",100%,34.50,234.50,119.10,
Page 1,4/19/2024,1,Luke Combs,"The Avett Brothers, Charles Wesley Godwin, Hailey Whitters, The Wilder Blue",Highmark Stadium,Orchard Park,New York,United States,Buffalo,Stadium,US DOLLAR,AEG Presents,Country,"48,986",6361473.00,"48,986",100%,25.00,159.50,129.86,
Page 1,4/19/2024,1,Ty Segall,Sharpie Smile,191 Toole,Tucson,Arizona,United States,Tucson (Sierra Vista),Club,US DOLLAR,Rialto Theatre,Pop / Rock,406,11756.50,500,81%,28.50,32.00,28.96,
Page 1,4/19/2024,1,Joshua 2,,Le Club Dix30,Brossard,Quebec,Canada,,Club,Canadian,"Evenko, Théâtre l'Étoile",Tribute Acts,442,10671.59,452,97%,24.00,26.18,24.14,
Page 1,4/19/2024,2,El Paso Symphony Orchestra,,Plaza Theatre,El Paso,Texas,United States,El Paso (Las Cruces),Auditorium / Theatre,US DOLLAR,El Paso Symphony Orchestra Assoc.,Classical,606,13388.50,"2,044",29%,17.00,49.00,22.09,
Page 1,4/19/2024,1,Kane Brown,"Tyler Hubbard, Parmalee",Target Center,Minneapolis,Minnesota,United States,Minneapolis-St. Paul,Arena,US DOLLAR,AEG Presents,Country,"10,622",899947.33,"13,642",77%,59.95,139.95,84.72,
Page 1,4/19/2024,1,Justin Willman,,Vic Theatre,Chicago,Illinois,United States,Chicago,Club,US DOLLAR,"Outback Presents, LLC",Comedy,955,45266.70,"1,060",90%,35.00,49.50,47.40,
Page 1,4/19/2024,1,Carbon Leaf,,The Ludlow Garage,Cincinnati,Ohio,United States,Cincinnati,Club,US DOLLAR,Ripley's Productions,Pop / Rock,352,9375.00,509,69%,30.00,45.00,26.63,
Page 1,4/19/2024,1,Frankie Boyle,,3Olympia Theatre,Dublin,,Ireland,,Auditorium / Theatre,Euro,Live Nation / Gaiety Investments (MCD Productions),Comedy,"1,244",43326.03,"1,298",95%,35.24,35.24,34.83,
Page 1,4/19/2024,1,Frankie Boyle,,3Olympia Theatre,Dublin,,Ireland,,Auditorium / Theatre,Euro,Live Nation / Gaiety Investments (MCD Productions),Comedy,"1,243",43326.03,"1,298",95%,35.24,35.24,34.86,
Page 1,4/19/2024,1,Bad Bunny,,Wells Fargo Center,Philadelphia,Pennsylvania,United States,Philadelphia,Arena,US DOLLAR,Live Nation,"Latin, Rap / HipHop","17,451",5192150.00,"17,451",100%,101.95,950.00,297.53,
Page 1,4/19/2024,1,Waterloo - A Tribute to ABBA,,SEC Armadillo,Glasgow,,United Kingdom,,Auditorium / Theatre,Pound Sterling,Cuffe & Taylor,Tribute Acts,"2,175",97848.73,"2,311",94%,34.29,49.26,44.99,
Page 1,4/19/2024,2,Ron White,,Hard Rock Live / Hard Rock Cafe Orlando,Orlando,Florida,United States,Orlando-Daytona Beach-Melbourne,Club,US DOLLAR,"(In-House Promotion), Hard Rock Cafe Int'l",Comedy,"1,842",100125.00,"1,866",98%,52.50,64.50,54.34,
Page 1,4/19/2024,1,"Cirque du Soleil - ""Ovo""",,3Arena,Dublin,,Ireland,,Arena,Euro,Live Nation / Gaiety Investments (MCD Productions),Theatrical,"3,516",242464.38,"4,395",80%,69.42,69.42,68.96,
Page 1,4/19/2024,1,TALK,,Théâtre Beanfield,Montreal,Quebec,Canada,,Club,Canadian,"Evenko, Greenland Events Inc",Pop / Rock,995,25352.45,995,100%,25.45,29.09,25.48,
Page 1,4/19/2024,1,Blue,,The London Palladium,London,,United Kingdom,,Auditorium / Theatre,Pound Sterling,TEG Europe,"Dance / Electronic, Pop / Rock","2,168",185816.51,"2,168",100%,62.35,249.39,85.71,
Page 1,4/19/2024,1,Saint Motel,,The Truman,Kansas City,Missouri,United States,Kansas City,Club,US DOLLAR,AEG Presents,Pop / Rock,"1,273",34298.00,"1,273",100%,26.00,50.00,26.94,
Page 1,4/19/2024,1,Ghostly Kisses,,Circolo Magnolia,Segrate,,Italy,,Outdoor Venues,Euro,Vivo Concerti,Pop / Rock,159,3085.18,650,24%,19.65,19.65,19.40,
Page 1,4/19/2024,1,Parker McCollum,"Corey Kent, Catie Offerman",White Oak Amphitheatre At Greensboro Coliseum Complex,Greensboro,North Carolina,United States,Greensboro-High Point-Winston-Salem,Amphitheatre,US DOLLAR,Live Nation,Country,"6,498",243844.30,"6,500",99%,32.50,84.50,37.53,
Page 1,4/19/2024,1,"Lynyrd Skynyrd, ZZ Top",Black Stone Cherry,Cajundome,Lafayette,Louisiana,United States,"Lafayette, LA",Arena,US DOLLAR,Doussan Music Group - DMG Presents,Pop / Rock,"6,272",537085.50,"9,172",68%,34.50,342.50,85.63,
Page 1,4/19/2024,1,The Piano Guys,,American Music Theatre,Lancaster,Pennsylvania,United States,Harrisburg-Lancaster-Lebanon-York,Auditorium / Theatre,US DOLLAR,(In-House Promotion),Classical,"1,582",161907.00,"1,607",98%,69.00,129.00,102.34,
Page 1,4/19/2024,1,Lauren Daigle,Victory Boyd,Save Mart Center,Fresno,California,United States,Fresno-Visalia,Arena,US DOLLAR,AEG Presents,Christian,"8,478",574087.00,"10,999",77%,56.00,156.00,67.71,
Page 1,4/19/2024,1,Anson Seabra,,The Academy,Dublin,,Ireland,,Auditorium / Theatre,Euro,Live Nation / Gaiety Investments (MCD Productions),Pop / Rock,434,12036.03,542,80%,27.77,27.77,27.73,
Page 1,4/19/2024,1,Taylor Acorn,,The Atlantis,Washington,District of Columbia,United States,"Washington, D.C. (Hagerstown)",Club,US DOLLAR,I.M.P.,Pop / Rock,450,9000.00,450,100%,20.00,20.00,20.00,
Page 1,4/19/2024,2,Impractical Jokers,,Hard Rock Event Center Cincinnati,Cincinnati,Ohio,United States,Cincinnati,Club,US DOLLAR,(In-House Promotion),Comedy,"1,460",118436.00,"1,477",98%,44.00,154.00,81.12,
Page 1,4/19/2024,1,Caroline Rose,,High Noon Saloon,Madison,Wisconsin,United States,Madison,Club,US DOLLAR,FPC Live (Frank Productions Concerts),"Folk, Pop / Rock",400,10000.00,400,100%,25.00,25.00,25.00,
Page 1,4/19/2024,1,Chelsea Handler,Vanessa Gonzalez,Altria Theater,Richmond,Virginia,United States,Richmond-Petersburg,Auditorium / Theatre,US DOLLAR,Live Nation,Comedy,"2,616",156507.50,"3,342",78%,48.00,98.00,59.83,
Page 1,4/19/2024,1,SiM,"Within Destruction, Fame On Fire",The Neptune,Seattle,Washington,United States,Seattle-Tacoma,Club,US DOLLAR,Seattle Theatre Group,"Pop / Rock, Reggae","1,000",26965.00,"1,000",100%,25.00,30.00,26.97,
Page 1,4/19/2024,1,Steph Strings,,Lutherse Kerk,Groningen,,Netherlands,,Untyped Venue,Euro,"(In-House Promotion), Friendly Fire / FKP Scorpio",Pop / Rock,230,3684.53,250,92%,16.02,16.02,16.02,
Page 1,4/19/2024,1,Gabriel Iglesias,,Honda Center,Anaheim,California,United States,Los Angeles,Arena,US DOLLAR,"ICON Concerts, LiveCo",Comedy,"12,012",973608.00,"12,074",99%,34.50,255.00,81.05,
Page 1,4/19/2024,1,Godsmack,Bastian da Cruz,Mystic Lake Casino,Prior Lake,Minnesota,United States,Minneapolis-St. Paul,Casino,US DOLLAR,C3 Presents,Pop / Rock,"1,922",182928.00,"1,924",99%,59.00,149.00,95.18,
Page 1,4/19/2024,1,Roxane Bruneau,,L'Olympia,Montreal,Quebec,Canada,,Club,Canadian,Gestev,,"1,228",43418.80,"1,259",97%,30.94,38.47,35.36,
Page 1,4/19/2024,1,Ailsha,,The Grand Social,Dublin,,Ireland,,Untyped Venue,Euro,Live Nation / Gaiety Investments (MCD Productions),"Dance / Electronic, Pop / Rock",168,2691.31,210,80%,16.02,16.02,16.02,
Page 1,4/19/2024,1,The Kid LAROI,,Coca-Cola Arena,Dubai,,United Arab Emirates,,Arena,dirham,Full Circle Presents,Rap / HipHop,"3,485",74327.46,"4,200",82%,53.10,162.01,21.33,
Page 1,4/19/2024,1,Niko Moon,Redferrin,Knitting Factory Concert House,Spokane,Washington,United States,Spokane,Club,US DOLLAR,Knitting Factory Entertainment - Beverly Hills,Country,"1,452",30492.00,"1,452",100%,21.00,26.00,21.00,
Page 1,4/19/2024,1,Panchiko,"Glare, Weatherday",Roseland Theater,Portland,Oregon,United States,"Portland, OR",Club,US DOLLAR,True West,Pop / Rock,"1,216",35880.00,"1,360",89%,30.00,30.00,29.51,
Page 1,4/19/2024,1,Desi Banks,,Majestic Theatre,Dallas,Texas,United States,Dallas-Ft. Worth,Auditorium / Theatre,US DOLLAR,AEG Presents,Comedy,"1,474",83026.00,"1,703",86%,39.00,89.00,56.33,
Page 1,4/19/2024,1,Dionne Warwick,,Wind Creek Event Center,Bethlehem,Pennsylvania,United States,Philadelphia,Club,US DOLLAR,(In-House Promotion),Pop / Rock,"1,111",82463.00,"1,924",57%,39.50,225.00,74.22,
Page 1,4/19/2024,1,Laufey,Grace Enger,Bass Concert Hall,Austin,Texas,United States,Austin,Auditorium / Theatre,US DOLLAR,C3 Presents,Pop / Rock,"2,853",204930.00,"2,912",97%,39.50,85.50,71.83,
Page 1,4/19/2024,1,Gabriel Rios,,Ancienne Belgique,Brussels,,Belgium,,Club,Euro,"(In-House Promotion), Live Nation",RB / Soul,"1,938",61516.73,"1,944",99%,28.84,33.11,31.74,
Page 1,4/19/2024,1,Alicia Villarreal,,YouTube Theater,Inglewood,California,United States,Los Angeles,Auditorium / Theatre,US DOLLAR,Live Nation,Latin,"2,488",233039.01,"2,488",100%,49.50,299.50,93.67,
Page 1,4/19/2024,1,Brantley Gilbert,"Demun Jones, Struggle Jennings",1st Summit Arena @ Cambria Co. War Memorial,Johnstown,Pennsylvania,United States,Johnstown-Altoona-State College,Arena,US DOLLAR,Pepper Entertainment,Country,"3,356",225433.20,"3,634",92%,27.00,77.00,67.17,
Page 1,4/19/2024,1,Christian Kuria,,Vinyl,Atlanta,Georgia,United States,Atlanta,Club,US DOLLAR,(In-House Promotion),RB / Soul,325,8125.00,325,100%,25.00,30.00,25.00,
Page 1,4/19/2024,1,Rodrigo y Gabriela,,The Parker,Fort Lauderdale,Florida,United States,Miami-Ft. Lauderdale,Auditorium / Theatre,US DOLLAR,SaveLive,Latin,945,64062.50,"1,107",85%,49.50,84.50,67.79,
Page 1,4/19/2024,3,Karol G,,Estadio Nacional,Santiago,,Chile,,Stadium,Peso,Bizarro Live Entertainment,Latin,"56,040",4927220.51,"56,040",100%,51.08,326.89,87.92,
Page 1,4/19/2024,1,Caifanes,,Auditorio Nacional,Mexico City,,Mexico,,Auditorium / Theatre,Pesos,OCESA,"Latin, Pop / Rock","9,430",555082.91,"9,462",99%,28.88,153.26,58.86,
Page 1,4/19/2024,1,Yuri,Cristian Castro,Auditorio Citibanamex,Monterrey,,Mexico,,Auditorium / Theatre,Pesos,OCESA,Pop / Rock,"6,116",764399.53,"6,119",99%,62.48,336.00,124.98,
Page 1,4/19/2024,1,The New Mastersounds,,Wonder Ballroom,Portland,Oregon,United States,"Portland, OR",Club,US DOLLAR,Monqui Presents,"Jazz, RB / Soul",502,12754.00,830,60%,25.00,28.00,25.41,
Page 1,4/19/2024,1,Billy Strings,,The St. Augustine Amphitheatre,Saint Augustine,Florida,United States,Jacksonville,Amphitheatre,US DOLLAR,(In-House Promotion),"Americana, Bluegrass, Pop / Rock","3,155",207597.50,"3,155",100%,57.00,82.00,65.80,
Page 1,4/19/2024,1,The Infamous Stringdusters,,Lincoln Theatre,Washington,District of Columbia,United States,"Washington, D.C. (Hagerstown)",Auditorium / Theatre,US DOLLAR,All Good Presents / Tim Walther,Americana,750,26250.00,"1,200",62%,35.00,35.00,35.00,
Page 1,4/19/2024,1,BoyWithUke,"hey, nothing",The Admiral Theatre,Omaha,Nebraska,United States,Omaha,Auditorium / Theatre,US DOLLAR,Mammoth,Pop / Rock,"1,400",41900.00,"1,400",100%,25.00,59.50,29.93,
Page 1,4/19/2024,1,porij,,Wardrobe,Leeds,,United Kingdom,,Club,Pound Sterling,Futuresound Music,Uncategorized,315,5910.61,450,70%,18.70,18.70,18.76,
Page 1,4/19/2024,1,The Front Bottoms,,Governor Hindmarsh Hotel (The Gov),Hindmarsh,,Australia,,Club,Australian,Handsome Tours,Pop / Rock,884,30423.82,884,100%,41.89,48.35,34.42,
Page 1,4/19/2024,1,The California Honeydrops,,The Elm,Bozeman,Montana,United States,Billings,Club,US DOLLAR,Logjam Presents,Blues,728,26530.00,"1,140",63%,35.00,50.00,36.44,
